Date		MSFT		AAPL		GOOGL
6/14/2006	18.02818552	7.793321301	192.195
6/15/2006	18.1847374	8.032762	195.5
6/16/2006	18.20945612	7.786557439	195.35
6/19/2006	18.5802369	7.737857636	194.07
6/20/2006	18.58847648	7.774382488	193.585
6/21/2006	19.01693427	7.827140609	201.065
6/22/2006	18.85214281	8.059817447	199.975
6/23/2006	18.53903904	7.958359523	202.43
6/26/2006	18.80270537	7.98000388	202.11
6/27/2006	18.83566366	7.768971399	201.16
6/28/2006	19.08285085	7.578230503	203.055
6/29/2006	19.33827761	7.977298335	208.905
6/30/2006	19.19820487	7.747327042	209.665
7/3/2006	19.52778779	7.839315559	211.6
7/5/2006	19.23940274	7.71080219	210.73
7/6/2006	19.34651718	7.544411195	211.595
7/7/2006	19.19820487	7.494358619	210.225
7/10/2006	19.36299633	7.440247727	209.1
7/11/2006	19.03341341	7.528177927	212.28
7/12/2006	18.65439306	7.164282175	208.625
7/13/2006	18.34128929	7.06823534	204.415
7/14/2006	18.36600801	6.854497315	201.75
7/17/2006	18.52255989	7.084468608	203.945
7/18/2006	18.73678879	7.156165541	201.525
7/19/2006	19.2806006	7.318498218	199.5
7/20/2006	18.82742409	8.184272499	193.56
7/21/2006	19.66786053	8.21403349	195.055
7/24/2006	19.77497497	8.308727552	195.45
7/25/2006	19.95624558	8.37771894	194.68
7/26/2006	20.07983917	8.640156769	192.75
7/27/2006	19.66786053	8.57657647	191.2
7/28/2006	19.9809643	8.872833607	194.06
7/31/2006	19.82441241	9.193440646	193.3
8/1/2006	19.7667354	9.087924405	187.755
8/2/2006	20.02216216	9.220496092	183.615
8/3/2006	19.94800601	9.413942533	187.695
8/4/2006	20.01392259	9.239434904	186.925
8/7/2006	19.95624558	9.091982722	188.975
8/8/2006	20.05512045	8.76325905	190.5
8/9/2006	20.13751618	8.602279144	188.47
8/10/2006	20.15399533	8.667212215	187.1
8/11/2006	20.12927661	8.610395778	184.25
8/14/2006	20.21167234	8.649626175	184.715
8/15/2006	20.35998465	8.989172026	190.485
8/16/2006	20.4261422	9.19614619	193.86
8/17/2006	20.4261422	9.14338807	192.9
8/18/2006	21.32753875	9.186676784	191.68
8/21/2006	21.60043863	9.004052522	188.65
8/22/2006	21.18695397	9.147446387	189.145
8/23/2006	21.22830244	9.105510445	186.715
8/24/2006	21.28619029	9.173149061	186.865
8/25/2006	21.37715691	9.300309658	186.63
8/28/2006	21.45985385	9.060868959	190.475
8/29/2006	21.36888722	8.993230343	189.475
8/30/2006	21.33580845	9.058163414	190.375
8/31/2006	21.25311152	9.17856015	189.265
9/1/2006	21.36888722	9.250257083	189.3
9/5/2006	21.17868428	9.6696165	192.18
9/6/2006	21.17868428	9.473464515	190.07
9/7/2006	21.0298298	9.848182446	189.245
9/8/2006	21.17041458	9.810304821	188.925
9/11/2006	21.42677507	9.807599276	192.045
9/12/2006	21.44331446	9.825185316	195.95
9/13/2006	21.48466293	10.03757057	203.285
9/14/2006	21.77410219	10.03351225	201.99
9/15/2006	22.20412623	10.02404285	204.94
9/18/2006	22.15450807	9.995634628	207.345
9/19/2006	22.21239593	9.97940136	201.905
9/20/2006	22.47702611	10.18096443	198.5
9/21/2006	22.2454747	10.09844532	203.425
9/22/2006	22.04700206	9.875237892	201.89
9/25/2006	22.28682317	10.24725028	201.99
9/26/2006	22.4935655	10.49886593	203.435
9/27/2006	22.69203813	10.33653325	201.46
9/28/2006	22.65895936	10.41769959	201.79
9/29/2006	22.61761089	10.41364127	200.95
10/2/2006	22.62588059	10.12685354	200.72
10/3/2006	22.63415028	10.0213373	202.02
10/4/2006	23.10552279	10.1971977	207.85
10/5/2006	23.08898341	10.12279523	205.905
10/6/2006	23.04763494	10.04027611	210.25
10/9/2006	22.92358954	10.09573978	214.5
10/10/2006	22.89878046	9.984812449	213.325
10/11/2006	22.77473506	9.906351655	213.25
10/12/2006	23.3370742	10.18096443	213.72
10/13/2006	23.4611196	10.1484979	213.65
10/16/2006	23.52727715	10.19990325	210.875
10/17/2006	23.51900745	10.04974552	210.32
10/18/2006	23.585165	10.08221206	209.655
10/19/2006	23.39496205	10.68554851	213.03
10/20/2006	23.51073776	10.81541465	229.835
10/23/2006	23.52727715	11.01968327	240.39
10/24/2006	23.38669236	10.9642196	236.655
10/25/2006	23.41150144	11.04944426	243.3
10/26/2006	23.44458021	11.11843565	242.55
10/27/2006	23.43631052	10.87764218	237.6
10/30/2006	23.59343469	10.87899495	238.285
10/31/2006	23.74228917	10.96827792	238.195
11/1/2006	23.8249861	10.70854564	233.75
11/2/2006	23.79190733	10.68419574	234.955
11/3/2006	23.75882855	10.59085445	235.9
11/6/2006	23.84979518	10.78294811	238.475
11/7/2006	23.9407618	10.8911699	236.285
11/8/2006	23.96557088	11.15360773	237.5
11/9/2006	24.19712229	11.27400446	236.315
11/10/2006	24.18058291	11.24424347	236.775
11/13/2006	24.27154953	11.41063447	240.515
11/14/2006	24.25501015	11.49856467	244.65
11/15/2006	24.16373231	11.3700513	245.965
11/16/2006	24.45416179	11.58108378	247.95
11/17/2006	24.39607589	11.61355032	249.395
11/20/2006	24.80267716	11.6974222	247.525
11/21/2006	24.82757111	11.9855627	254.825
